i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;100;640;5285;0,0005126;7,72476e-05;0,000435352
2;2;100;640;5285;0,000573635;8,70228e-05;0,000486612
3;2;100;640;5285;0,000507116;8,03471e-05;0,000426769
4;2;100;640;5285;0,000513792;9,34601e-05;0,000420332
5;2;100;640;5285;0,000598669;9,01222e-05;0,000508547
6;2;100;640;5285;0,000506163;8,08239e-05;0,000425339
7;2;100;640;5285;0,000516891;8,29697e-05;0,000433922
8;2;100;640;5285;0,000527382;8,46386e-05;0,000442743
9;2;100;640;5285;0,000549316;8,2016e-05;0,0004673
10;2;100;640;5285;0,000523329;7,58171e-05;0,000447512
11;2;100;640;5285;0,000520706;8,24928e-05;0,000438213
12;2;100;640;5285;0,000601768;7,72476e-05;0,000524521
13;2;100;640;5285;0,000528097;8,51154e-05;0,000442982
14;2;100;640;5285;0,000524998;7,70092e-05;0,000447989
15;2;100;640;5285;0,000591278;8,13007e-05;0,000509977
16;2;100;640;5285;0,000496626;7,08103e-05;0,000425816
17;2;100;640;5285;0,000508547;7,7486e-05;0,000431061
18;2;100;640;5285;0,000548601;8,96454e-05;0,000458956
19;2;100;640;5285;0,000514269;8,05855e-05;0,000433683
20;2;100;640;5285;0,000510931;7,89165e-05;0,000432014
