i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;400;40;320;0,00193644;0,000262976;0,00167346
2;2;400;40;320;0,00248718;0,000304699;0,00218248
3;2;400;40;320;0,00233698;0,000311375;0,0020256
4;2;400;40;320;0,0020299;0,000262976;0,00176692
5;2;400;40;320;0,00199437;0,000286579;0,00170779
6;2;400;40;320;0,00196218;0,000272274;0,00168991
7;2;400;40;320;0,00201082;0,00026679;0,00174403
8;2;400;40;320;0,00197434;0,00026679;0,00170755
9;2;400;40;320;0,0019505;0,000268221;0,00168228
10;2;400;40;320;0,00193739;0,000261784;0,00167561
11;2;400;40;320;0,00196099;0,000271559;0,00168943
12;2;400;40;320;0,00222588;0,000305653;0,00192022
13;2;400;40;320;0,00210404;0,000283241;0,0018208
14;2;400;40;320;0,00195527;0,000269413;0,00168586
15;2;400;40;320;0,0019629;0,000283003;0,0016799
16;2;400;40;320;0,00198817;0,000280857;0,00170732
17;2;400;40;320;0,00206137;0,000254154;0,00180721
18;2;400;40;320;0,00190639;0,000252724;0,00165367
19;2;400;40;320;0,00197434;0,000271559;0,00170279
20;2;400;40;320;0,0020752;0,00030303;0,00177217
