i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;100;160;1655;0,000899553;7,12872e-05;0,000828266
2;4;100;160;1655;0,000812531;7,55787e-05;0,000736952
3;4;100;160;1655;0,000768423;6,62804e-05;0,000702143
4;4;100;160;1655;0,00122952;5,8651e-05;0,00117087
5;4;100;160;1655;0,000797987;7,96318e-05;0,000718355
6;4;100;160;1655;0,000782728;8,39233e-05;0,000698805
7;4;100;160;1655;0,00082159;7,58171e-05;0,000745773
8;4;100;160;1655;0,000895977;6,81877e-05;0,000827789
9;4;100;160;1655;0,000800133;6,55651e-05;0,000734568
10;4;100;160;1655;0,000815868;8,32081e-05;0,00073266
11;4;100;160;1655;0,000809193;7,12872e-05;0,000737906
12;4;100;160;1655;0,00127268;7,39098e-05;0,00119877
13;4;100;160;1655;0,000931978;7,86781e-05;0,0008533
14;4;100;160;1655;0,00102043;7,79629e-05;0,000942469
15;4;100;160;1655;0,000948668;7,24792e-05;0,000876188
16;4;100;160;1655;0,000858307;7,72476e-05;0,000781059
17;4;100;160;1655;0,000745296;7,39098e-05;0,000671387
18;4;100;160;1655;0,000796795;7,7486e-05;0,000719309
19;4;100;160;1655;0,000820875;7,86781e-05;0,000742197
20;4;100;160;1655;0,000813723;6,91414e-05;0,000744581
