i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;200;320;4825;0,00350404;0,00014925;0,00335479
2;8;200;320;4825;0,00342035;0,00016284;0,00325751
3;8;200;320;4825;0,00349736;0,000177622;0,00331974
4;8;200;320;4825;0,00314403;0,000167608;0,00297642
5;8;200;320;4825;0,00316572;0,000178337;0,00298738
6;8;200;320;4825;0,00332856;0,000171423;0,00315714
7;8;200;320;4825;0,00310278;0,000185251;0,00291753
8;8;200;320;4825;0,00301695;0,000150919;0,00286603
9;8;200;320;4825;0,00319505;0,000169277;0,00302577
10;8;200;320;4825;0,00299716;0,000154495;0,00284266
11;8;200;320;4825;0,00327945;0,000178337;0,00310111
12;8;200;320;4825;0,00307751;0,000174046;0,00290346
13;8;200;320;4825;0,00365758;0,000180006;0,00347757
14;8;200;320;4825;0,002918;0,000157833;0,00276017
15;8;200;320;4825;0,00336957;0,000157118;0,00321245
16;8;200;320;4825;0,00293851;0,000157833;0,00278068
17;8;200;320;4825;0,00310111;0,000163794;0,00293732
18;8;200;320;4825;0,00310993;0,00017333;0,0029366
19;8;200;320;4825;0,00296736;0,000174522;0,00279284
20;8;200;320;4825;0,00323176;0,000173569;0,0030582
