i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;800;160;3545;0,00663805;0,000664473;0,00597358
2;4;800;160;3545;0,00666952;0,000675201;0,00599432
3;4;800;160;3545;0,00600815;0,000599146;0,005409
4;4;800;160;3545;0,00685167;0,000619888;0,00623178
5;4;800;160;3545;0,00647044;0,000617027;0,00585341
6;4;800;160;3545;0,00655603;0,000668287;0,00588775
7;4;800;160;3545;0,00672054;0,000682592;0,00603795
8;4;800;160;3545;0,0061543;0,000549555;0,00560474
9;4;800;160;3545;0,00642562;0,000662088;0,00576353
10;4;800;160;3545;0,00608373;0,000611782;0,00547194
11;4;800;160;3545;0,00598168;0,000600338;0,00538135
12;4;800;160;3545;0,00626302;0,000638247;0,00562477
13;4;800;160;3545;0,00594831;0,000632524;0,00531578
14;4;800;160;3545;0,00602841;0,000615835;0,00541258
15;4;800;160;3545;0,0062747;0,000583172;0,00569153
16;4;800;160;3545;0,00602102;0,000608206;0,00541282
17;4;800;160;3545;0,00637341;0,000595093;0,00577831
18;4;800;160;3545;0,00609493;0,000603676;0,00549126
19;4;800;160;3545;0,00632882;0,000667572;0,00566125
20;4;800;160;3545;0,006145;0,000608444;0,00553656
