i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;800;40;320;0,0132806;0,000615835;0,0126648
2;12;800;40;320;0,0199506;0,000615835;0,0193348
3;12;800;40;320;0,0285573;0,000629663;0,0279276
4;12;800;40;320;0,0123484;0,000606775;0,0117416
5;12;800;40;320;0,0151212;0,000617504;0,0145037
6;12;800;40;320;0,0182843;0,000612259;0,0176721
7;12;800;40;320;0,0131066;0,00061655;0,01249
8;12;800;40;320;0,0126648;0,000621796;0,012043
9;12;800;40;320;0,01317;0,000612736;0,0125573
10;12;800;40;320;0,0132117;0,00061655;0,0125952
11;12;800;40;320;0,0129535;0,000616789;0,0123367
12;12;800;40;320;0,0137551;0,000627995;0,0131271
13;12;800;40;320;0,0125315;0,000605345;0,0119262
14;12;800;40;320;0,0132229;0,000612259;0,0126107
15;12;800;40;320;0,0129943;0,000631571;0,0123627
16;12;800;40;320;0,012687;0,000620604;0,0120664
17;12;800;40;320;0,0134637;0,000617981;0,0128458
18;12;800;40;320;0,0130165;0,000622988;0,0123935
19;12;800;40;320;0,0130203;0,000607729;0,0124125
20;12;800;40;320;0,0126896;0,000618696;0,0120709
