i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;800;320;7845;0,004318;0,000654936;0,00366306
2;2;800;320;7845;0,00400281;0,000619888;0,00338292
3;2;800;320;7845;0,00416589;0,000631332;0,00353456
4;2;800;320;7845;0,00406146;0,000599861;0,0034616
5;2;800;320;7845;0,00420952;0,000614643;0,00359488
6;2;800;320;7845;0,00397944;0,000608921;0,00337052
7;2;800;320;7845;0,00396919;0,000592232;0,00337696
8;2;800;320;7845;0,00398326;0,000609159;0,0033741
9;2;800;320;7845;0,00437951;0,000626802;0,00375271
10;2;800;320;7845;0,00402999;0,000636816;0,00339317
11;2;800;320;7845;0,00403881;0,000610352;0,00342846
12;2;800;320;7845;0,00397158;0,000571251;0,00340033
13;2;800;320;7845;0,00397873;0,00061965;0,00335908
14;2;800;320;7845;0,00389671;0,000553131;0,00334358
15;2;800;320;7845;0,00386333;0,000566483;0,00329685
16;2;800;320;7845;0,0039537;0,000569344;0,00338435
17;2;800;320;7845;0,00393343;0,000572681;0,00336075
18;2;800;320;7845;0,00401521;0,000555038;0,00346017
19;2;800;320;7845;0,00386477;0,000554085;0,00331068
20;2;800;320;7845;0,00392032;0,000550985;0,00336933
