i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;100;40;270;0,02124;0,000107765;0,0211322
2;8;100;40;270;0,0215237;0,000105858;0,0214179
3;8;100;40;270;0,0203543;0,000106096;0,0202482
4;8;100;40;270;0,019799;0,000111103;0,0196879
5;8;100;40;270;0,0200524;0,000104666;0,0199478
6;8;100;40;270;0,0194824;0,000108719;0,0193737
7;8;100;40;270;0,019284;0,000100851;0,0191832
8;8;100;40;270;0,0194492;0,000100613;0,0193486
9;8;100;40;270;0,0204728;0,000114679;0,0203581
10;8;100;40;270;0,0197415;0,000102043;0,0196395
11;8;100;40;270;0,0194483;0,000109434;0,0193388
12;8;100;40;270;0,0205965;0,000103474;0,020493
13;8;100;40;270;0,020169;0,000101805;0,0200672
14;8;100;40;270;0,019062;0,000117064;0,018945
15;8;100;40;270;0,0201349;0,000105858;0,0200291
16;8;100;40;270;0,0209098;0,000108957;0,0208008
17;8;100;40;270;0,0211751;0,000110388;0,0210648
18;8;100;40;270;0,0229886;0,000106812;0,0228817
19;8;100;40;270;0,0211389;0,000124931;0,021014
20;8;100;40;270;0,0218132;0,000117064;0,0216961
