i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;100;640;5285;0,000771284;7,93934e-05;0,000691891
2;4;100;640;5285;0,000815392;8,39233e-05;0,000731468
3;4;100;640;5285;0,001266;9,25064e-05;0,0011735
4;4;100;640;5285;0,000828505;8,46386e-05;0,000743866
5;4;100;640;5285;0,000996113;8,86917e-05;0,000907421
6;4;100;640;5285;0,000876188;9,56059e-05;0,000780582
7;4;100;640;5285;0,000867128;8,27312e-05;0,000784397
8;4;100;640;5285;0,000803947;7,7486e-05;0,000726461
9;4;100;640;5285;0,000814438;8,44002e-05;0,000730038
10;4;100;640;5285;0,000796795;8,70228e-05;0,000709772
11;4;100;640;5285;0,000767469;7,43866e-05;0,000693083
12;4;100;640;5285;0,000809431;8,4877e-05;0,000724554
13;4;100;640;5285;0,00115442;0,000101328;0,00105309
14;4;100;640;5285;0,000791311;8,24928e-05;0,000708818
15;4;100;640;5285;0,000776291;8,7738e-05;0,000688553
16;4;100;640;5285;0,000781059;8,01086e-05;0,000700951
17;4;100;640;5285;0,000828266;8,82149e-05;0,000740051
18;4;100;640;5285;0,000787973;7,89165e-05;0,000709057
19;4;100;640;5285;0,0010767;0,000112057;0,000964642
20;4;100;640;5285;0,000780344;8,08239e-05;0,00069952
