i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;800;80;1080;0,00611019;0,000636101;0,00547409
2;4;800;80;1080;0,00697684;0,000591755;0,00638509
3;4;800;80;1080;0,00663352;0,000652313;0,00598121
4;4;800;80;1080;0,006634;0,000597477;0,00603652
5;4;800;80;1080;0,00611973;0,000572443;0,00554729
6;4;800;80;1080;0,00628281;0,000593424;0,00568938
7;4;800;80;1080;0,00637603;0,000617504;0,00575852
8;4;800;80;1080;0,00629687;0,000566721;0,00573015
9;4;800;80;1080;0,00648403;0,000590324;0,00589371
10;4;800;80;1080;0,0063045;0,000588179;0,00571632
11;4;800;80;1080;0,00621963;0,000627995;0,00559163
12;4;800;80;1080;0,0061512;0,000576258;0,00557494
13;4;800;80;1080;0,00594902;0,000563383;0,00538564
14;4;800;80;1080;0,00637317;0,000647068;0,0057261
15;4;800;80;1080;0,00654411;0,000574827;0,00596929
16;4;800;80;1080;0,00613761;0,000593901;0,00554371
17;4;800;80;1080;0,00611591;0,000583887;0,00553203
18;4;800;80;1080;0,00596094;0,000560045;0,0054009
19;4;800;80;1080;0,00596452;0,000593662;0,00537086
20;4;800;80;1080;0,00620389;0,000594616;0,00560927
