i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;200;80;810;0,001966;0,000166416;0,00179958
2;4;200;80;810;0,00187087;0,000179529;0,00169134
3;4;200;80;810;0,00183129;0,000167608;0,00166368
4;4;200;80;810;0,00158095;0,000144005;0,00143695
5;4;200;80;810;0,00154114;0,000142574;0,00139856
6;4;200;80;810;0,00152254;0,000142813;0,00137973
7;4;200;80;810;0,00154471;0,000155926;0,00138879
8;4;200;80;810;0,0015347;0,000144958;0,00138974
9;4;200;80;810;0,00153208;0,000146151;0,00138593
10;4;200;80;810;0,001719;0,000136614;0,00158238
11;4;200;80;810;0,00155926;0,000148058;0,0014112
12;4;200;80;810;0,00175381;0,000172853;0,00158095
13;4;200;80;810;0,00168443;0,000148058;0,00153637
14;4;200;80;810;0,00160408;0,000145435;0,00145864
15;4;200;80;810;0,00172973;0,000152349;0,00157738
16;4;200;80;810;0,00179672;0,000148296;0,00164843
17;4;200;80;810;0,00154018;0,000129223;0,00141096
18;4;200;80;810;0,00179911;0,000149727;0,00164938
19;4;200;80;810;0,00175095;0,00016284;0,00158811
20;4;200;80;810;0,00151634;0,000153542;0,0013628
