i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;800;160;3545;0,0113611;0,000630379;0,0107307
2;8;800;160;3545;0,0111101;0,000696659;0,0104134
3;8;800;160;3545;0,0117023;0,000647068;0,0110552
4;8;800;160;3545;0,0112636;0,000669241;0,0105944
5;8;800;160;3545;0,0110517;0,000616789;0,0104349
6;8;800;160;3545;0,011363;0,000644922;0,0107181
7;8;800;160;3545;0,010998;0,000683308;0,0103147
8;8;800;160;3545;0,0109439;0,000601292;0,0103426
9;8;800;160;3545;0,0112088;0,000643015;0,0105658
10;8;800;160;3545;0,011184;0,000663757;0,0105202
11;8;800;160;3545;0,0113566;0,000692368;0,0106642
12;8;800;160;3545;0,0140178;0,00185227;0,0121655
13;8;800;160;3545;0,0116422;0,000651836;0,0109904
14;8;800;160;3545;0,0113831;0,000645161;0,0107379
15;8;800;160;3545;0,0116534;0,000653505;0,0109999
16;8;800;160;3545;0,0106659;0,000639915;0,010026
17;8;800;160;3545;0,0116599;0,00067544;0,0109844
18;8;800;160;3545;0,0131078;0,000659943;0,0124478
19;8;800;160;3545;0,0108235;0,00066328;0,0101602
20;8;800;160;3545;0,0110893;0,000666857;0,0104225
