i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;400;40;320;0,00636482;0,000352383;0,00601244
2;8;400;40;320;0,00617242;0,000304461;0,00586796
3;8;400;40;320;0,00639558;0,000301123;0,00609446
4;8;400;40;320;0,00727248;0,00030756;0,00696492
5;8;400;40;320;0,00562525;0,000294924;0,00533032
6;8;400;40;320;0,00494266;0,000281096;0,00466156
7;8;400;40;320;0,00601125;0,000304461;0,00570679
8;8;400;40;320;0,00563598;0,000275612;0,00536036
9;8;400;40;320;0,00629854;0,000311136;0,00598741
10;8;400;40;320;0,00586843;0,000296831;0,0055716
11;8;400;40;320;0,0056324;0,00029707;0,00533533
12;8;400;40;320;0,0062778;0,000319719;0,00595808
13;8;400;40;320;0,00578785;0,000298262;0,00548959
14;8;400;40;320;0,00642538;0,000316381;0,006109
15;8;400;40;320;0,00562286;0,000308514;0,00531435
16;8;400;40;320;0,00578547;0,000319719;0,00546575
17;8;400;40;320;0,00557685;0,000284433;0,00529242
18;8;400;40;320;0,00625396;0,000311136;0,00594282
19;8;400;40;320;0,00671101;0,000314951;0,00639606
20;8;400;40;320;0,00632334;0,00031805;0,00600529
