i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;1600;80;1200;0,0090456;0,00117612;0,00786948
2;2;1600;80;1200;0,00884318;0,00124979;0,00759339
3;2;1600;80;1200;0,00790524;0,00112176;0,00678349
4;2;1600;80;1200;0,00771499;0,00108886;0,00662613
5;2;1600;80;1200;0,0077312;0,00110149;0,00662971
6;2;1600;80;1200;0,00777531;0,0010798;0,00669551
7;2;1600;80;1200;0,00779128;0,00111389;0,00667739
8;2;1600;80;1200;0,00782442;0,0010829;0,00674152
9;2;1600;80;1200;0,00761461;0,00109482;0,00651979
10;2;1600;80;1200;0,00775957;0,00113177;0,0066278
11;2;1600;80;1200;0,00769949;0,00113225;0,00656724
12;2;1600;80;1200;0,00807953;0,00111341;0,00696611
13;2;1600;80;1200;0,00768852;0,0010972;0,00659132
14;2;1600;80;1200;0,00760818;0,001122;0,00648618
15;2;1600;80;1200;0,00790286;0,00115991;0,00674295
16;2;1600;80;1200;0,00776005;0,00110817;0,00665188
17;2;1600;80;1200;0,00767112;0,00113654;0,00653458
18;2;1600;80;1200;0,00768495;0,00112128;0,00656366
19;2;1600;80;1200;0,00771189;0,00109458;0,00661731
20;2;1600;80;1200;0,00766468;0,00111556;0,00654912
