i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;1600;160;3970;0,0945544;0,00130296;0,0932515
2;4;1600;160;3970;0,0904729;0,00122404;0,0892489
3;4;1600;160;3970;0,0840287;0,0012641;0,0827646
4;4;1600;160;3970;0,0836585;0,00124884;0,0824096
5;4;1600;160;3970;0,0839419;0,00125599;0,0826859
6;4;1600;160;3970;0,0831254;0,0012269;0,0818985
7;4;1600;160;3970;0,083931;0,00123763;0,0826933
8;4;1600;160;3970;0,0823159;0,00121045;0,0811055
9;4;1600;160;3970;0,0837598;0,00125194;0,0825078
10;4;1600;160;3970;0,101417;0,00132298;0,100094
11;4;1600;160;3970;0,0929992;0,00127435;0,0917249
12;4;1600;160;3970;0,0833063;0,00123286;0,0820735
13;4;1600;160;3970;0,0850699;0,0012219;0,083848
14;4;1600;160;3970;0,0843985;0,00121999;0,0831785
15;4;1600;160;3970;0,0859067;0,00123;0,0846767
16;4;1600;160;3970;0,0866528;0,00127196;0,0853808
17;4;1600;160;3970;0,0831068;0,00119424;0,0819125
18;4;1600;160;3970;0,0835152;0,00121713;0,082298
19;4;1600;160;3970;0,0837641;0,00125194;0,0825121
20;4;1600;160;3970;0,0827622;0,00124359;0,0815187
