i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;200;40;310;0,0372808;0,000213861;0,0370669
2;8;200;40;310;0,0374503;0,000217676;0,0372326
3;8;200;40;310;0,0373743;0,000206709;0,0371675
4;8;200;40;310;0,0370629;0,00020647;0,0368564
5;8;200;40;310;0,0361648;0,000217199;0,0359476
6;8;200;40;310;0,0363643;0,000226498;0,0361378
7;8;200;40;310;0,0361447;0,000220537;0,0359242
8;8;200;40;310;0,0361552;0,000212908;0,0359423
9;8;200;40;310;0,0377803;0,000211716;0,0375686
10;8;200;40;310;0,0366943;0,000209808;0,0364845
11;8;200;40;310;0,0376804;0,000211716;0,0374687
12;8;200;40;310;0,0368104;0,000221729;0,0365887
13;8;200;40;310;0,0404346;0,000201464;0,0402331
14;8;200;40;310;0,0401115;0,000210047;0,0399015
15;8;200;40;310;0,036346;0,000214577;0,0361314
16;8;200;40;310;0,0350804;0,000201702;0,0348787
17;8;200;40;310;0,0449121;0,000203133;0,044709
18;8;200;40;310;0,0371127;0,000222921;0,0368898
19;8;200;40;310;0,0361061;0,000217676;0,0358884
20;8;200;40;310;0,0384805;0,000211239;0,0382693
