i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;400;80;955;0,0732009;0,000443697;0,0727572
2;8;400;80;955;0,0701387;0,000421762;0,0697169
3;8;400;80;955;0,0713096;0,000408649;0,0709009
4;8;400;80;955;0,0699797;0,000440598;0,0695391
5;8;400;80;955;0,0688176;0,000435829;0,0683818
6;8;400;80;955;0,0683274;0,000416756;0,0679107
7;8;400;80;955;0,0692425;0,0004282;0,0688143
8;8;400;80;955;0,0713811;0,000411034;0,0709701
9;8;400;80;955;0,0696084;0,000442028;0,0691664
10;8;400;80;955;0,0687604;0,000417948;0,0683424
11;8;400;80;955;0,067703;0,000439405;0,0672636
12;8;400;80;955;0,0700321;0,000431776;0,0696003
13;8;400;80;955;0,0702527;0,000427485;0,0698252
14;8;400;80;955;0,0699105;0,000439882;0,0694706
15;8;400;80;955;0,0691805;0,000439644;0,0687408
16;8;400;80;955;0,0721505;0,000463009;0,0716875
17;8;400;80;955;0,0698776;0,000427008;0,0694506
18;8;400;80;955;0,0695391;0,000447273;0,0690918
19;8;400;80;955;0,0740359;0,00043416;0,0736017
20;8;400;80;955;0,0686417;0,000440121;0,0682015
