i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;400;80;955;0,00196195;0,00028038;0,00168157
2;2;400;80;955;0,00229335;0,000356197;0,00193715
3;2;400;80;955;0,00249767;0,000350237;0,00214744
4;2;400;80;955;0,00217056;0,000312805;0,00185776
5;2;400;80;955;0,00200343;0,00030303;0,0017004
6;2;400;80;955;0,00191712;0,000287771;0,00162935
7;2;400;80;955;0,0020771;0,000283003;0,0017941
8;2;400;80;955;0,00198126;0,000281811;0,00169945
9;2;400;80;955;0,0019722;0,000287533;0,00168467
10;2;400;80;955;0,00200772;0,000270128;0,00173759
11;2;400;80;955;0,00200486;0,00029397;0,00171089
12;2;400;80;955;0,00197577;0,000294924;0,00168085
13;2;400;80;955;0,00197911;0,000295877;0,00168324
14;2;400;80;955;0,00197935;0,000286818;0,00169253
15;2;400;80;955;0,00193644;0,000275135;0,0016613
16;2;400;80;955;0,00195169;0,000295639;0,00165606
17;2;400;80;955;0,00194883;0,00028038;0,00166845
18;2;400;80;955;0,00194788;0,000293732;0,00165415
19;2;400;80;955;0,00196838;0,000276566;0,00169182
20;2;400;80;955;0,00198483;0,000286818;0,00169802
