i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;800;160;3545;0,00385547;0,000558376;0,00329709
2;2;800;160;3545;0,00452423;0,000638485;0,00388575
3;2;800;160;3545;0,00405431;0,000592947;0,00346136
4;2;800;160;3545;0,00392556;0,000570536;0,00335503
5;2;800;160;3545;0,00398183;0,000622272;0,00335956
6;2;800;160;3545;0,00402713;0,000608683;0,00341845
7;2;800;160;3545;0,00394487;0,000611305;0,00333357
8;2;800;160;3545;0,00394034;0,000603914;0,00333643
9;2;800;160;3545;0,00396228;0,000559092;0,00340319
10;2;800;160;3545;0,00393581;0,000569105;0,00336671
11;2;800;160;3545;0,00390768;0,00055933;0,00334835
12;2;800;160;3545;0,00673532;0,00147223;0,00526309
13;2;800;160;3545;0,00393558;0,000563145;0,00337243
14;2;800;160;3545;0,00395536;0,000601292;0,00335407
15;2;800;160;3545;0,00393677;0,000579596;0,00335717
16;2;800;160;3545;0,00404596;0,000599623;0,00344634
17;2;800;160;3545;0,00392294;0,000570059;0,00335288
18;2;800;160;3545;0,00405478;0,000626564;0,00342822
19;2;800;160;3545;0,00391293;0,000587702;0,00332522
20;2;800;160;3545;0,00401092;0,000603437;0,00340748
