i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;200;40;310;0,0127721;0,000157118;0,012615
2;4;200;40;310;0,0144873;0,00015521;0,0143321
3;4;200;40;310;0,013582;0,000154972;0,013427
4;4;200;40;310;0,0138438;0,00016284;0,0136809
5;4;200;40;310;0,0142927;0,000133514;0,0141592
6;4;200;40;310;0,013689;0,000149012;0,01354
7;4;200;40;310;0,0123823;0,00014782;0,0122344
8;4;200;40;310;0,0138354;0,000146627;0,0136888
9;4;200;40;310;0,0143905;0,000164509;0,014226
10;4;200;40;310;0,0134511;0,000156403;0,0132947
11;4;200;40;310;0,0138681;0,00016284;0,0137053
12;4;200;40;310;0,0128245;0,000156879;0,0126677
13;4;200;40;310;0,0123343;0,000156403;0,0121779
14;4;200;40;310;0,0139513;0,000154972;0,0137963
15;4;200;40;310;0,0132835;0,000135183;0,0131483
16;4;200;40;310;0,0141077;0,000158548;0,0139492
17;4;200;40;310;0,0137796;0,000145674;0,013634
18;4;200;40;310;0,0128934;0,000147104;0,0127463
19;4;200;40;310;0,0130308;0,000150919;0,0128798
20;4;200;40;310;0,013732;0,000150204;0,0135818
