i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;200;320;4825;0,00108147;0,000154257;0,00092721
2;2;200;320;4825;0,00108051;0,000150204;0,000930309
3;2;200;320;4825;0,00122714;0,00015378;0,00107336
4;2;200;320;4825;0,00112462;0,000154734;0,000969887
5;2;200;320;4825;0,00104737;0,00014329;0,000904083
6;2;200;320;4825;0,00101185;0,000149965;0,000861883
7;2;200;320;4825;0,00101399;0,000157356;0,000856638
8;2;200;320;4825;0,00112391;0,000149727;0,000974178
9;2;200;320;4825;0,00123048;0,000185966;0,00104451
10;2;200;320;4825;0,00118661;0,000175238;0,00101137
11;2;200;320;4825;0,0010283;0,000157833;0,000870466
12;2;200;320;4825;0,00101089;0,000153542;0,000857353
13;2;200;320;4825;0,00101781;0,000155449;0,00086236
14;2;200;320;4825;0,00102353;0,000149965;0,000873566
15;2;200;320;4825;0,00106096;0,000145674;0,000915289
16;2;200;320;4825;0,00125217;0,000184298;0,00106788
17;2;200;320;4825;0,00101709;0,000148058;0,000869036
18;2;200;320;4825;0,00103235;0,000156641;0,000875711
19;2;200;320;4825;0,00101805;0,000146866;0,000871181
20;2;200;320;4825;0,00101662;0,00014472;0,000871897
