i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;100;40;270;0,000820875;6,91414e-05;0,000751734
2;4;100;40;270;0,000793695;7,72476e-05;0,000716448
3;4;100;40;270;0,000972509;7,4625e-05;0,000897884
4;4;100;40;270;0,00083971;8,2016e-05;0,000757694
5;4;100;40;270;0,00080204;7,96318e-05;0,000722408
6;4;100;40;270;0,000822544;7,39098e-05;0,000748634
7;4;100;40;270;0,000923872;7,60555e-05;0,000847816
8;4;100;40;270;0,000774384;7,65324e-05;0,000697851
9;4;100;40;270;0,00097084;7,48634e-05;0,000895977
10;4;100;40;270;0,000807762;7,55787e-05;0,000732183
11;4;100;40;270;0,000853062;7,79629e-05;0,000775099
12;4;100;40;270;0,000861645;6,74725e-05;0,000794172
13;4;100;40;270;0,000723124;7,70092e-05;0,000646114
14;4;100;40;270;0,000904083;7,1764e-05;0,000832319
15;4;100;40;270;0,000787735;7,86781e-05;0,000709057
16;4;100;40;270;0,000942945;7,60555e-05;0,00086689
17;4;100;40;270;0,000884295;8,39233e-05;0,000800371
18;4;100;40;270;0,000816822;7,1764e-05;0,000745058
19;4;100;40;270;0,000835896;8,15392e-05;0,000754356
20;4;100;40;270;0,000867844;7,65324e-05;0,000791311
