i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;400;80;955;0,133738;0,000453234;0,133285
2;12;400;80;955;0,12915;0,00044632;0,128704
3;12;400;80;955;0,124883;0,000463009;0,12442
4;12;400;80;955;0,133377;0,000460386;0,132917
5;12;400;80;955;0,128468;0,000470161;0,127998
6;12;400;80;955;0,140517;0,000445604;0,140072
7;12;400;80;955;0,133753;0,000448942;0,133304
8;12;400;80;955;0,127367;0,000460625;0,126906
9;12;400;80;955;0,128059;0,000472069;0,127587
10;12;400;80;955;0,13037;0,000440359;0,12993
11;12;400;80;955;0,12814;0,000454903;0,127686
12;12;400;80;955;0,130868;0,000471354;0,130397
13;12;400;80;955;0,130262;0,000477552;0,129784
14;12;400;80;955;0,134443;0,000472784;0,13397
15;12;400;80;955;0,129728;0,000454903;0,129273
16;12;400;80;955;0,135125;0,000478506;0,134646
17;12;400;80;955;0,134575;0,000468016;0,134107
18;12;400;80;955;0,128754;0,000478029;0,128276
19;12;400;80;955;0,130198;0,0004673;0,129731
20;12;400;80;955;0,126122;0,000456095;0,125666
