i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;800;320;7845;0,0493274;0,000663519;0,0486639
2;4;800;320;7845;0,0447459;0,000630379;0,0441155
3;4;800;320;7845;0,0451787;0,000631094;0,0445476
4;4;800;320;7845;0,0451074;0,00064683;0,0444605
5;4;800;320;7845;0,0483499;0,000637531;0,0477123
6;4;800;320;7845;0,0459518;0,000630617;0,0453212
7;4;800;320;7845;0,0473492;0,000632286;0,0467169
8;4;800;320;7845;0,0454533;0,000652552;0,0448008
9;4;800;320;7845;0,0467055;0,000647306;0,0460582
10;4;800;320;7845;0,0459383;0,000653267;0,045285
11;4;800;320;7845;0,0458772;0,000627041;0,0452502
12;4;800;320;7845;0,0480881;0,000664949;0,0474231
13;4;800;320;7845;0,0438001;0,000662088;0,043138
14;4;800;320;7845;0,0453534;0,000643969;0,0447094
15;4;800;320;7845;0,0505238;0,000641584;0,0498822
16;4;800;320;7845;0,0456917;0,000668764;0,045023
17;4;800;320;7845;0,0479734;0,000655651;0,0473177
18;4;800;320;7845;0,0468192;0,000636101;0,0461831
19;4;800;320;7845;0,0473378;0,000659227;0,0466785
20;4;800;320;7845;0,0509119;0,000648022;0,0502639
