i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;1600;320;9540;0,0925031;0,00124335;0,0912597
2;4;1600;320;9540;0,0859759;0,00129867;0,0846772
3;4;1600;320;9540;0,084259;0,00126553;0,0829935
4;4;1600;320;9540;0,0832798;0,00123954;0,0820403
5;4;1600;320;9540;0,0913322;0,00213933;0,0891929
6;4;1600;320;9540;0,0823801;0,00125647;0,0811236
7;4;1600;320;9540;0,0842843;0,0012579;0,0830264
8;4;1600;320;9540;0,0809238;0,00121117;0,0797126
9;4;1600;320;9540;0,0919852;0,00136924;0,090616
10;4;1600;320;9540;0,101267;0,00139308;0,099874
11;4;1600;320;9540;0,09446;0,00136876;0,0930912
12;4;1600;320;9540;0,0826519;0,0012598;0,081392
13;4;1600;320;9540;0,0826004;0,00126433;0,081336
14;4;1600;320;9540;0,0832052;0,00126576;0,0819395
15;4;1600;320;9540;0,0839303;0,00128341;0,0826468
16;4;1600;320;9540;0,0848656;0,00127673;0,0835888
17;4;1600;320;9540;0,0832484;0,00125885;0,0819895
18;4;1600;320;9540;0,0858104;0,0012629;0,0845475
19;4;1600;320;9540;0,0844889;0,00127697;0,0832119
20;4;1600;320;9540;0,0836725;0,00125813;0,0824144
