i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;200;160;2425;0,00346732;0,000149488;0,00331783
2;8;200;160;2425;0,0039289;0,000163555;0,00376534
3;8;200;160;2425;0,00311279;0,000159025;0,00295377
4;8;200;160;2425;0,00378132;0,000162601;0,00361872
5;8;200;160;2425;0,00291204;0,000141382;0,00277066
6;8;200;160;2425;0,00305986;0,000146151;0,00291371
7;8;200;160;2425;0,00262642;0,000145197;0,00248122
8;8;200;160;2425;0,00362802;0,000152349;0,00347567
9;8;200;160;2425;0,0032661;0,000157118;0,00310898
10;8;200;160;2425;0,00267816;0,000147343;0,00253081
11;8;200;160;2425;0,00303626;0,000168324;0,00286794
12;8;200;160;2425;0,00354981;0,000167131;0,00338268
13;8;200;160;2425;0,0035007;0,000172853;0,00332785
14;8;200;160;2425;0,00368595;0,000178099;0,00350785
15;8;200;160;2425;0,00288939;0,000144958;0,00274444
16;8;200;160;2425;0,00323296;0,00016284;0,00307012
17;8;200;160;2425;0,00337243;0,000154972;0,00321746
18;8;200;160;2425;0,0032382;0,000171423;0,00306678
19;8;200;160;2425;0,00303864;0,000165701;0,00287294
20;8;200;160;2425;0,00345588;0,000166178;0,0032897
