i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;400;640;10490;0,00222111;0,000354767;0,00186634
2;2;400;640;10490;0,00234222;0,000385046;0,00195718
3;2;400;640;10490;0,00242758;0,000368834;0,00205874
4;2;400;640;10490;0,00206542;0,000322342;0,00174308
5;2;400;640;10490;0,00209451;0,000335932;0,00175858
6;2;400;640;10490;0,00207138;0,000341415;0,00172997
7;2;400;640;10490;0,00209904;0,000357389;0,00174165
8;2;400;640;10490;0,00200343;0,000303268;0,00170016
9;2;400;640;10490;0,00216722;0,000337362;0,00182986
10;2;400;640;10490;0,00233388;0,000368834;0,00196505
11;2;400;640;10490;0,0021162;0,000327826;0,00178838
12;2;400;640;10490;0,00211048;0,000329733;0,00178075
13;2;400;640;10490;0,00203347;0,000305176;0,0017283
14;2;400;640;10490;0,00201225;0,000293255;0,001719
15;2;400;640;10490;0,00222969;0,000291824;0,00193787
16;2;400;640;10490;0,00207305;0,000302315;0,00177073
17;2;400;640;10490;0,00208306;0,000337839;0,00174522
18;2;400;640;10490;0,00267673;0,000391006;0,00228572
19;2;400;640;10490;0,00207305;0,000321388;0,00175166
20;2;400;640;10490;0,0020175;0,000304937;0,00171256
