i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;4;400;640;10490;0,0247476;0,000340462;0,0244071
2;4;400;640;10490;0,0240564;0,000350237;0,0237062
3;4;400;640;10490;0,0228975;0,000337839;0,0225596
4;4;400;640;10490;0,0229337;0,000334978;0,0225987
5;4;400;640;10490;0,0230641;0,000350237;0,0227139
6;4;400;640;10490;0,0239074;0,000357389;0,02355
7;4;400;640;10490;0,0231457;0,00033164;0,022814
8;4;400;640;10490;0,0223579;0,000337839;0,0220201
9;4;400;640;10490;0,0226967;0,000342846;0,0223539
10;4;400;640;10490;0,0223393;0,000344038;0,0219953
11;4;400;640;10490;0,0226307;0,000329494;0,0223012
12;4;400;640;10490;0,0235033;0,0003407;0,0231626
13;4;400;640;10490;0,0231161;0,000327349;0,0227888
14;4;400;640;10490;0,0221906;0,0003407;0,0218499
15;4;400;640;10490;0,0224102;0,000338078;0,0220721
16;4;400;640;10490;0,0230067;0,000357866;0,0226488
17;4;400;640;10490;0,0247564;0,00032258;0,0244339
18;4;400;640;10490;0,0229871;0,000339746;0,0226474
19;4;400;640;10490;0,0233173;0,000329494;0,0229878
20;4;400;640;10490;0,0230772;0,000336647;0,0227406
