i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;200;160;2425;0,00385642;0,000157595;0,00369883
2;12;200;160;2425;0,00811577;0,000155926;0,00795984
3;12;200;160;2425;0,00410962;0,000154257;0,00395536
4;12;200;160;2425;0,0037415;0,000159264;0,00358224
5;12;200;160;2425;0,00343394;0,000153065;0,00328088
6;12;200;160;2425;0,00334382;0,000154018;0,0031898
7;12;200;160;2425;0,00351167;0,000151157;0,00336051
8;12;200;160;2425;0,00486135;0,000156641;0,00470471
9;12;200;160;2425;0,0049324;0,000154257;0,00477815
10;12;200;160;2425;0,00411177;0,000152349;0,00395942
11;12;200;160;2425;0,0125322;0,00015378;0,0123785
12;12;200;160;2425;0,00538802;0,000154257;0,00523376
13;12;200;160;2425;0,0727108;0,000154018;0,0725567
14;12;200;160;2425;0,130985;0,000166893;0,130818
15;12;200;160;2425;0,00385284;0,000154495;0,00369835
16;12;200;160;2425;0,00354242;0,000157595;0,00338483
17;12;200;160;2425;0,00362015;0,000150204;0,00346994
18;12;200;160;2425;0,00367832;0,000152588;0,00352573
19;12;200;160;2425;0,00386071;0,000154495;0,00370622
20;12;200;160;2425;0,00357223;0,000156403;0,00341582
