i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;1600;320;9540;0,0272279;0,00128746;0,0259404
2;12;1600;320;9540;0,0330644;0,00127959;0,0317848
3;12;1600;320;9540;0,0272503;0,00129271;0,0259576
4;12;1600;320;9540;0,0258317;0,0013237;0,024508
5;12;1600;320;9540;0,0292175;0,00128293;0,0279346
6;12;1600;320;9540;0,0263729;0,00129461;0,0250783
7;12;1600;320;9540;0,0256155;0,00130248;0,024313
8;12;1600;320;9540;0,0260296;0,0012579;0,0247717
9;12;1600;320;9540;0,0260868;0,00130463;0,0247822
10;12;1600;320;9540;0,0262339;0,0013032;0,0249307
11;12;1600;320;9540;0,0253625;0,00126457;0,0240979
12;12;1600;320;9540;0,0258777;0,00127935;0,0245984
13;12;1600;320;9540;0,0261877;0,00130868;0,024879
14;12;1600;320;9540;0,0257204;0,00127363;0,0244467
15;12;1600;320;9540;0,0263202;0,00125742;0,0250628
16;12;1600;320;9540;0,0260201;0,00130057;0,0247195
17;12;1600;320;9540;0,0268044;0,00128055;0,0255239
18;12;1600;320;9540;0,0253401;0,00127697;0,0240631
19;12;1600;320;9540;0,0262442;0,00128412;0,02496
20;12;1600;320;9540;0,0270488;0,00131583;0,025733
