i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;8;1600;80;1200;0,26783;0,00167894;0,266151
2;8;1600;80;1200;0,265181;0,00174379;0,263438
3;8;1600;80;1200;0,277699;0,0018034;0,275896
4;8;1600;80;1200;0,282823;0,00175095;0,281072
5;8;1600;80;1200;0,277234;0,00178647;0,275447
6;8;1600;80;1200;0,281029;0,00188255;0,279147
7;8;1600;80;1200;0,266661;0,00176287;0,264899
8;8;1600;80;1200;0,26604;0,00181007;0,26423
9;8;1600;80;1200;0,263958;0,00178647;0,262171
10;8;1600;80;1200;0,265668;0,00176096;0,263907
11;8;1600;80;1200;0,272413;0,00174809;0,270664
12;8;1600;80;1200;0,277761;0,00179529;0,275965
13;8;1600;80;1200;0,270634;0,00176334;0,268871
14;8;1600;80;1200;0,281849;0,00178576;0,280063
15;8;1600;80;1200;0,270027;0,00174999;0,268277
16;8;1600;80;1200;0,263433;0,00171542;0,261718
17;8;1600;80;1200;0,268098;0,00183439;0,266263
18;8;1600;80;1200;0,26586;0,0017159;0,264144
19;8;1600;80;1200;0,265308;0,00171041;0,263597
20;8;1600;80;1200;0,265228;0,00177431;0,263454
