i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;2;100;160;1655;0,000506639;7,08103e-05;0,000435829
2;2;100;160;1655;0,000635386;7,55787e-05;0,000559807
3;2;100;160;1655;0,000549793;7,77245e-05;0,000472069
4;2;100;160;1655;0,000519276;6,86646e-05;0,000450611
5;2;100;160;1655;0,000510693;7,05719e-05;0,000440121
6;2;100;160;1655;0,000522375;7,43866e-05;0,000447989
7;2;100;160;1655;0,000513077;7,1764e-05;0,000441313
8;2;100;160;1655;0,000510216;6,77109e-05;0,000442505
9;2;100;160;1655;0,0005548;7,41482e-05;0,000480652
10;2;100;160;1655;0,000521421;7,4625e-05;0,000446796
11;2;100;160;1655;0,00052166;7,31945e-05;0,000448465
12;2;100;160;1655;0,000567198;7,55787e-05;0,000491619
13;2;100;160;1655;0,00063014;9,08375e-05;0,000539303
14;2;100;160;1655;0,000513077;7,00951e-05;0,000442982
15;2;100;160;1655;0,000504494;6,86646e-05;0,000435829
16;2;100;160;1655;0,000605583;7,22408e-05;0,000533342
17;2;100;160;1655;0,000583649;8,03471e-05;0,000503302
18;2;100;160;1655;0,000508547;6,67572e-05;0,00044179
19;2;100;160;1655;0,000513315;7,00951e-05;0,00044322
20;2;100;160;1655;0,000557661;7,48634e-05;0,000482798
