i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;1600;640;17750;0,0293;0,00141692;0,0278831
2;12;1600;640;17750;0,0296955;0,00135994;0,0283356
3;12;1600;640;17750;0,0252922;0,00132561;0,0239666
4;12;1600;640;17750;0,0266712;0,00133371;0,0253375
5;12;1600;640;17750;0,0256;0,00128078;0,0243192
6;12;1600;640;17750;0,054527;0,00135326;0,0531738
7;12;1600;640;17750;0,025249;0,00132823;0,0239208
8;12;1600;640;17750;0,0258415;0,00136685;0,0244746
9;12;1600;640;17750;0,0352287;0,0014627;0,033766
10;12;1600;640;17750;0,0263326;0,00132489;0,0250077
11;12;1600;640;17750;0,0257812;0,00137091;0,0244102
12;12;1600;640;17750;0,0254042;0,00134206;0,0240622
13;12;1600;640;17750;0,0254099;0,00135899;0,024051
14;12;1600;640;17750;0,0254984;0,00130892;0,0241895
15;12;1600;640;17750;0,0252478;0,00140405;0,0238438
16;12;1600;640;17750;0,0261929;0,00132561;0,0248673
17;12;1600;640;17750;0,0271523;0,00134444;0,0258079
18;12;1600;640;17750;0,0262394;0,00134969;0,0248897
19;12;1600;640;17750;0,0256169;0,00134802;0,0242689
20;12;1600;640;17750;0,025203;0,00133252;0,0238705
