i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;100;160;1655;0,00244093;7,98702e-05;0,00236106
2;12;100;160;1655;0,00282311;8,13007e-05;0,00274181
3;12;100;160;1655;0,00721049;8,51154e-05;0,00712538
4;12;100;160;1655;0,0018549;8,44002e-05;0,0017705
5;12;100;160;1655;0,00272918;7,84397e-05;0,00265074
6;12;100;160;1655;0,00156045;8,63075e-05;0,00147414
7;12;100;160;1655;0,0796356;7,67708e-05;0,0795588
8;12;100;160;1655;0,00265527;8,34465e-05;0,00257182
9;12;100;160;1655;0,00182223;8,03471e-05;0,00174189
10;12;100;160;1655;0,00227141;8,08239e-05;0,00219059
11;12;100;160;1655;0,00223589;8,03471e-05;0,00215554
12;12;100;160;1655;0,0023973;8,17776e-05;0,00231552
13;12;100;160;1655;0,00324607;7,7486e-05;0,00316858
14;12;100;160;1655;0,00233078;8,79765e-05;0,0022428
15;12;100;160;1655;0,0024848;7,70092e-05;0,00240779
16;12;100;160;1655;0,00312066;7,96318e-05;0,00304103
17;12;100;160;1655;0,00175452;7,70092e-05;0,00167751
18;12;100;160;1655;0,00268149;7,55787e-05;0,00260592
19;12;100;160;1655;0,00205731;7,86781e-05;0,00197864
20;12;100;160;1655;0,00189734;8,10623e-05;0,00181627
