i;procs;n_obj;max_weight;max_value;total_time
1;3;100;12000;95600;0,012187
2;3;100;12000;95600;0,012372
3;3;100;12000;95600;0,0114751
4;3;100;12000;95600;0,012517
5;3;100;12000;95600;0,0116491
6;3;100;12000;95600;0,0120389
7;3;100;12000;95600;0,0119579
8;3;100;12000;95600;0,015219
9;3;100;12000;95600;0,01144
10;3;100;12000;95600;0,0120451
