i;N_THREADS;n_obj;max_weight;max_value;time;seq_time;par_time
1;12;80000;50000;11731110;15,762;0,890344;14,8717
2;12;80000;50000;11731110;16,5586;0,901215;15,6573
3;12;80000;50000;11731110;15,1487;0,884262;14,2644
4;12;80000;50000;11731110;11,8277;0,866901;10,9608
5;12;80000;50000;11731110;13,2764;0,881859;12,3945
6;12;80000;50000;11731110;15,7352;0,912272;14,8229
7;12;80000;50000;11731110;14,3531;0,887702;13,4654
8;12;80000;50000;11731110;13,2278;0,880527;12,3472
9;12;80000;50000;11731110;14,3349;0,874254;13,4607
10;12;80000;50000;11731110;13,4638;0,887462;12,5763
11;12;80000;50000;11731110;13,1886;0,880072;12,3085
12;12;80000;50000;11731110;13,187;0,859221;12,3278
13;12;80000;50000;11731110;13,8828;0,870727;13,0121
14;12;80000;50000;11731110;13,44;0,902322;12,5377
15;12;80000;50000;11731110;12,918;0,881212;12,0368
16;12;80000;50000;11731110;12,3982;0,869755;11,5285
17;12;80000;50000;11731110;13,2891;0,872768;12,4163
18;12;80000;50000;11731110;13,2687;0,916583;12,3522
19;12;80000;50000;11731110;11,157;0,900852;10,2562
20;12;80000;50000;11731110;13,3573;0,887913;12,4694
